ID,customer_code,product_code,estimated_cost,quantity,unit_price,delivery_date,status,created_at
mg62mk3les7gsr,151120338,PROD274,9085.04,57,159.39,2025-10-20,PENDING,2025-09-19T04:42:16.257Z
mg62mk3lez7ado,151120339,PROD275,4726.85,40,118.17,2025-10-07,PENDING,2025-09-18T04:42:16.257Z
mg62mk3l8t14vx,151120340,PROD276,9488.54,92,103.14,2025-10-11,PENDING,2025-09-02T04:42:16.257Z
mg62mk3lqpas8h,151120341,PROD277,8380.33,15,558.69,2025-10-30,PENDING,2025-09-03T04:42:16.257Z
mg62mk3let2cxe,151120342,PROD278,2417.65,27,89.54,2025-10-02,PENDING,2025-09-08T04:42:16.257Z
mg62mk3l6wpo99,151120343,PROD279,9793.61,59,165.99,2025-10-04,PENDING,2025-09-08T04:42:16.257Z
mg62mk3lvwzcwj,151120344,PROD280,814.30,39,20.88,2025-10-16,SHIPPED,2025-09-04T04:42:16.257Z
mg62mk3lnr6uw7,151120345,PROD281,9266.10,68,136.27,2025-10-24,SHIPPED,2025-09-21T04:42:16.257Z
mg62mk3lfxqbwg,151120346,PROD282,4111.11,42,97.88,2025-10-03,CONFIRMED,2025-09-23T04:42:16.257Z
mg62mk3l4a9hwe,151120347,PROD283,4439.20,89,49.88,2025-10-04,PENDING,2025-09-09T04:42:16.257Z
mg62mk3l881893,151120348,PROD284,1038.22,90,11.54,2025-10-27,SHIPPED,2025-09-06T04:42:16.257Z
mg62mk3lcc9yfl,151120349,PROD285,7023.57,90,78.04,2025-10-18,DELIVERED,2025-09-07T04:42:16.257Z
mg62mk3l0edupp,151120350,PROD286,7288.52,7,1041.22,2025-10-16,CONFIRMED,2025-09-28T04:42:16.257Z
mg62mk3lf9je43,151120351,PROD287,5521.95,74,74.62,2025-10-22,PENDING,2025-09-07T04:42:16.257Z
mg62mk3ly844u0,151120352,PROD288,3518.55,4,879.64,2025-10-03,DELIVERED,2025-09-22T04:42:16.257Z
mg62mk3lbhu8me,151120353,PROD289,6517.80,95,68.61,2025-10-03,CANCELLED,2025-09-17T04:42:16.257Z
mg62mk3l4xsd0o,151120354,PROD290,9376.98,17,551.59,2025-10-03,SHIPPED,2025-09-26T04:42:16.257Z
mg62mk3l47sb4z,151120355,PROD291,9051.99,97,93.32,2025-10-27,DELIVERED,2025-09-12T04:42:16.257Z
mg62mk3lhyg9yu,151120356,PROD292,1695.98,39,43.49,2025-10-18,CANCELLED,2025-09-19T04:42:16.257Z
mg62mk3lc1olhq,151120357,PROD293,6946.38,86,80.77,2025-10-25,CONFIRMED,2025-09-24T04:42:16.257Z
mg62mk3l2u8333,151120358,PROD294,7751.50,23,337.02,2025-10-01,PENDING,2025-09-27T04:42:16.257Z
mg62mk3lvyzsmb,151120359,PROD295,5286.32,9,587.37,2025-10-02,SHIPPED,2025-09-09T04:42:16.257Z
mg62mk3ljml6zn,151120360,PROD296,615.39,77,7.99,2025-10-05,SHIPPED,2025-09-17T04:42:16.257Z
mg62mk3l393exx,151120361,PROD297,7149.31,9,794.37,2025-10-27,PENDING,2025-09-26T04:42:16.257Z
mg62mk3lbs9kmo,151120362,PROD298,3662.72,50,73.25,2025-10-23,SHIPPED,2025-09-19T04:42:16.257Z
mg62mk3li3qfiu,151120363,PROD299,7228.71,94,76.90,2025-10-15,DELIVERED,2025-09-07T04:42:16.257Z
mg62mk3lh9igpw,151120364,PROD300,4344.26,82,52.98,2025-10-09,PENDING,2025-09-24T04:42:16.257Z
mg62mk3l5h8qka,151120365,PROD301,3614.18,13,278.01,2025-10-18,CANCELLED,2025-09-14T04:42:16.257Z
mg62mk3lgruf2m,151120366,PROD302,5893.54,64,92.09,2025-10-19,DELIVERED,2025-09-03T04:42:16.257Z
mg62mk3lynqy7h,151120367,PROD303,3328.09,85,39.15,2025-10-04,SHIPPED,2025-09-03T04:42:16.257Z
mg62mk3lrk86pm,151120368,PROD304,5046.53,87,58.01,2025-10-21,PENDING,2025-09-15T04:42:16.257Z
mg62mk3lf9wak2,151120369,PROD305,2932.07,22,133.28,2025-10-09,DELIVERED,2025-09-07T04:42:16.257Z
mg62mk3liuivkx,151120370,PROD306,4158.07,82,50.71,2025-10-04,DELIVERED,2025-09-29T04:42:16.257Z
mg62mk3lvyxf8h,151120371,PROD307,2905.08,13,223.47,2025-10-18,SHIPPED,2025-09-29T04:42:16.257Z
mg62mk3lp3o85t,151120372,PROD308,5112.79,31,164.93,2025-10-02,CANCELLED,2025-09-25T04:42:16.257Z
mg62mk3lcmf4qo,151120373,PROD309,8384.12,62,135.23,2025-10-28,DELIVERED,2025-09-23T04:42:16.257Z
mg62mk3l4srdgh,151120374,PROD310,18.94,64,0.30,2025-10-03,DELIVERED,2025-09-08T04:42:16.257Z
mg62mk3li86e2q,151120375,PROD311,3638.13,97,37.51,2025-10-26,CONFIRMED,2025-09-02T04:42:16.257Z
mg62mk3l32t9bw,151120376,PROD312,5675.72,65,87.32,2025-10-15,CANCELLED,2025-09-28T04:42:16.257Z
mg62mk3lev50d7,151120377,PROD313,7702.25,79,97.50,2025-10-28,PENDING,2025-09-19T04:42:16.257Z
mg62mk3l2adz40,151120378,PROD314,9712.87,74,131.26,2025-10-02,DELIVERED,2025-09-01T04:42:16.257Z
mg62mk3l720vso,151120379,PROD315,904.30,88,10.28,2025-10-24,PENDING,2025-09-24T04:42:16.257Z
mg62mk3lkvi7mg,151120380,PROD316,7801.47,50,156.03,2025-10-03,CONFIRMED,2025-09-01T04:42:16.257Z
mg62mk3lyimw1e,151120381,PROD317,9560.89,2,4780.44,2025-10-28,PENDING,2025-09-23T04:42:16.257Z
mg62mk3l3q2z0v,151120382,PROD318,1628.40,50,32.57,2025-10-06,DELIVERED,2025-09-16T04:42:16.257Z
mg62mk3l424o5v,151120383,PROD319,6477.30,1,6477.30,2025-10-15,CANCELLED,2025-09-12T04:42:16.257Z
mg62mk3l8m74ia,151120384,PROD320,1717.16,11,156.11,2025-10-02,SHIPPED,2025-09-15T04:42:16.257Z
mg62mk3lzrt9f4,151120385,PROD321,5302.36,48,110.47,2025-10-30,CANCELLED,2025-09-15T04:42:16.257Z
mg62mk3lk5hf8r,151120386,PROD322,9942.09,81,122.74,2025-10-11,PENDING,2025-09-21T04:42:16.257Z
mg62mk3lb5647y,151120387,PROD323,3338.36,30,111.28,2025-10-05,CANCELLED,2025-09-29T04:42:16.257Z
mg62mk3lxvw5dn,151120388,PROD324,5773.68,47,122.84,2025-10-29,DELIVERED,2025-09-05T04:42:16.257Z
mg62mk3lajyh83,151120389,PROD325,1944.31,80,24.30,2025-10-09,DELIVERED,2025-09-29T04:42:16.257Z
mg62mk3lork30r,151120390,PROD326,5999.69,11,545.43,2025-10-09,CONFIRMED,2025-09-03T04:42:16.257Z
mg62mk3lni37ym,151120391,PROD327,5012.72,73,68.67,2025-10-25,PENDING,2025-09-23T04:42:16.257Z
mg62mk3lqlsv6p,151120392,PROD328,1545.05,45,34.33,2025-10-23,CANCELLED,2025-09-20T04:42:16.257Z
mg62mk3lp6mui0,151120393,PROD329,8629.70,79,109.24,2025-10-22,CANCELLED,2025-09-22T04:42:16.257Z
mg62mk3l2bs0t4,151120394,PROD330,3832.10,68,56.35,2025-10-17,SHIPPED,2025-09-05T04:42:16.257Z
mg62mk3lil8lzx,151120395,PROD331,4367.68,56,77.99,2025-10-25,DELIVERED,2025-09-27T04:42:16.257Z
mg62mk3lk5ohzd,151120396,PROD332,2371.92,33,71.88,2025-10-18,PENDING,2025-09-13T04:42:16.257Z
mg62mk3l97dvk5,151120397,PROD333,5523.91,52,106.23,2025-10-14,SHIPPED,2025-09-09T04:42:16.257Z
mg62mk3lidkyze,151120398,PROD334,5578.16,59,94.55,2025-10-30,PENDING,2025-09-22T04:42:16.257Z
mg62mk3lwk4j2e,151120399,PROD335,2210.12,23,96.09,2025-10-14,DELIVERED,2025-09-23T04:42:16.257Z
mg62mk3le744k2,151120400,PROD336,8657.35,42,206.13,2025-10-05,CANCELLED,2025-09-11T04:42:16.257Z
mg62mk3l512wjm,151120401,PROD337,8788.56,63,139.50,2025-10-23,PENDING,2025-09-04T04:42:16.257Z
mg62mk3lh0qms2,151120402,PROD338,3999.96,45,88.89,2025-10-17,SHIPPED,2025-09-24T04:42:16.257Z
mg62mk3lqvl9y8,151120403,PROD339,6613.80,84,78.74,2025-10-05,CANCELLED,2025-09-22T04:42:16.257Z
mg62mk3lhgpf6l,151120404,PROD340,9741.03,10,974.10,2025-10-28,SHIPPED,2025-09-05T04:42:16.257Z
mg62mk3lleebvv,151120405,PROD341,7391.27,1,7391.27,2025-10-04,CANCELLED,2025-09-09T04:42:16.257Z
mg62mk3lluj8hl,151120406,PROD342,2819.81,47,60.00,2025-10-20,SHIPPED,2025-09-28T04:42:16.257Z
mg62mk3ldx2u1h,151120407,PROD343,4017.52,89,45.14,2025-10-26,DELIVERED,2025-09-07T04:42:16.257Z
mg62mk3lg6nl30,151120408,PROD344,4193.28,79,53.08,2025-10-30,CONFIRMED,2025-09-27T04:42:16.257Z
mg62mk3lo69eoa,151120409,PROD345,9834.31,79,124.48,2025-10-28,SHIPPED,2025-09-16T04:42:16.257Z
mg62mk3lym59xg,151120410,PROD346,7452.01,29,256.97,2025-10-06,PENDING,2025-09-16T04:42:16.257Z
mg62mk3ln6997s,151120411,PROD347,193.68,23,8.42,2025-10-25,CANCELLED,2025-09-21T04:42:16.257Z
mg62mk3lsccskg,151120412,PROD348,4876.39,31,157.30,2025-10-14,SHIPPED,2025-09-17T04:42:16.257Z
mg62mk3lq5nil8,151120413,PROD349,9117.72,38,239.94,2025-10-10,CANCELLED,2025-09-10T04:42:16.257Z
mg62mk3l7nvdxg,151120414,PROD350,7943.58,16,496.47,2025-10-18,PENDING,2025-09-28T04:42:16.257Z
mg62mk3l50xx3z,151120415,PROD351,3347.25,88,38.04,2025-10-24,CANCELLED,2025-09-03T04:42:16.257Z
mg62mk3lwj1ny1,151120416,PROD352,8340.12,85,98.12,2025-10-20,PENDING,2025-09-28T04:42:16.257Z
mg62mk3l0uyja3,151120417,PROD353,7448.83,94,79.24,2025-10-30,SHIPPED,2025-09-22T04:42:16.257Z
mg62mk3llnfh6d,151120418,PROD354,187.99,76,2.47,2025-10-24,DELIVERED,2025-09-28T04:42:16.257Z
mg62mk3l7k2rtf,151120419,PROD355,59.12,25,2.36,2025-10-11,PENDING,2025-09-20T04:42:16.257Z
mg62mk3l7vljms,151120420,PROD356,843.16,62,13.60,2025-10-25,CANCELLED,2025-09-20T04:42:16.257Z
mg62mk3l13mnvj,151120421,PROD357,3453.91,77,44.86,2025-10-27,DELIVERED,2025-09-06T04:42:16.257Z
mg62mk3l2xgsrp,151120422,PROD358,2915.10,14,208.22,2025-10-29,CONFIRMED,2025-09-30T04:42:16.257Z
mg62mk3lyhmbuf,151120423,PROD359,6653.79,6,1108.96,2025-10-26,CANCELLED,2025-09-10T04:42:16.257Z
mg62mk3ld1flsi,151120424,PROD360,206.81,5,41.36,2025-10-02,CONFIRMED,2025-09-01T04:42:16.257Z
mg62mk3l48ch0w,151120425,PROD361,6372.08,87,73.24,2025-10-10,CANCELLED,2025-09-05T04:42:16.257Z
mg62mk3lwyhz4m,151120426,PROD362,7264.19,59,123.12,2025-10-25,SHIPPED,2025-09-20T04:42:16.257Z
mg62mk3lgy40ag,151120427,PROD363,9524.40,16,595.27,2025-10-14,CONFIRMED,2025-09-23T04:42:16.257Z
mg62mk3lyq6klw,151120428,PROD364,159.57,50,3.19,2025-10-23,PENDING,2025-09-23T04:42:16.257Z
mg62mk3l0my6yx,151120429,PROD365,2230.48,60,37.17,2025-10-20,SHIPPED,2025-09-23T04:42:16.257Z
mg62mk3lzyyznx,151120430,PROD366,1657.44,60,27.62,2025-10-14,CANCELLED,2025-09-30T04:42:16.257Z
mg62mk3lwe6b2n,151120431,PROD367,4541.95,75,60.56,2025-10-07,CONFIRMED,2025-09-22T04:42:16.257Z
mg62mk3lgk3vx7,151120432,PROD368,449.29,6,74.88,2025-10-17,SHIPPED,2025-09-14T04:42:16.257Z
mg62mk3l11m76y,151120433,PROD369,4674.07,84,55.64,2025-10-08,DELIVERED,2025-09-08T04:42:16.257Z
mg62mk3lq8gowd,151120434,PROD370,7057.99,23,306.87,2025-10-05,DELIVERED,2025-09-05T04:42:16.257Z
mg62mk3lth643l,151120435,PROD371,6700.06,36,186.11,2025-10-01,PENDING,2025-09-01T04:42:16.257Z
mg62mk3l380szi,151120436,PROD372,529.23,85,6.23,2025-10-14,SHIPPED,2025-09-18T04:42:16.257Z
mg62mk3lw9m4ym,151120437,PROD373,7670.81,16,479.43,2025-10-26,PENDING,2025-09-10T04:42:16.257Z
mg62mk3lb09ktv,151120438,PROD374,3242.80,63,51.47,2025-10-01,DELIVERED,2025-09-22T04:42:16.257Z
mg62mk3ll395is,151120439,PROD375,2130.53,35,60.87,2025-10-21,CANCELLED,2025-09-24T04:42:16.258Z
mg62mk3mb73p4s,151120440,PROD376,3261.87,53,61.54,2025-10-14,DELIVERED,2025-09-25T04:42:16.258Z
mg62mk3m751o96,151120441,PROD377,3214.38,69,46.59,2025-10-09,SHIPPED,2025-09-09T04:42:16.258Z
mg62mk3mx20382,151120442,PROD378,6447.44,70,92.11,2025-10-14,CONFIRMED,2025-09-23T04:42:16.258Z
mg62mk3mtyowp7,151120443,PROD379,7347.18,1,7347.18,2025-10-18,CONFIRMED,2025-09-13T04:42:16.258Z
mg62mk3mhukiz2,151120444,PROD380,2383.22,66,36.11,2025-10-02,DELIVERED,2025-09-16T04:42:16.258Z
mg62mk3m4khiju,151120445,PROD381,7069.74,91,77.69,2025-10-20,CANCELLED,2025-09-20T04:42:16.258Z
mg62mk3myot337,151120446,PROD382,2027.01,35,57.91,2025-10-21,CONFIRMED,2025-09-19T04:42:16.258Z
mg62mk3m2zlxcr,151120447,PROD383,8112.91,22,368.77,2025-10-26,CANCELLED,2025-09-25T04:42:16.258Z
mg62mk3mwnqsmf,151120448,PROD384,2162.32,81,26.70,2025-10-09,CONFIRMED,2025-09-16T04:42:16.258Z
mg62mk3mfd98rj,151120449,PROD385,9969.68,60,166.16,2025-10-27,SHIPPED,2025-09-20T04:42:16.258Z
mg62mk3maairie,151120450,PROD386,4430.04,11,402.73,2025-10-30,CANCELLED,2025-09-27T04:42:16.258Z
mg62mk3m8zle7e,151120451,PROD387,1596.86,62,25.76,2025-10-14,SHIPPED,2025-09-18T04:42:16.258Z
mg62mk3m780gfe,151120452,PROD388,6550.01,55,119.09,2025-10-13,DELIVERED,2025-09-02T04:42:16.258Z
mg62mk3m32bdpv,151120453,PROD389,7488.24,23,325.58,2025-10-22,PENDING,2025-09-07T04:42:16.258Z
mg62mk3mk5solp,151120454,PROD390,1533.73,32,47.93,2025-10-20,PENDING,2025-09-26T04:42:16.258Z
mg62mk3mn6gd2k,151120455,PROD391,469.97,64,7.34,2025-10-06,CONFIRMED,2025-09-27T04:42:16.258Z
mg62mk3mxihdas,151120456,PROD392,1211.73,58,20.89,2025-10-24,SHIPPED,2025-09-12T04:42:16.258Z
mg62mk3mmsghfj,151120457,PROD393,7677.44,75,102.37,2025-10-25,CANCELLED,2025-09-06T04:42:16.258Z
mg62mk3meo8nme,151120458,PROD394,9138.50,86,106.26,2025-10-12,PENDING,2025-09-15T04:42:16.258Z
mg62mk3m5fbaud,151120459,PROD395,5326.15,58,91.83,2025-10-30,DELIVERED,2025-09-19T04:42:16.258Z
mg62mk3mfkujrd,151120460,PROD396,9004.68,73,123.35,2025-10-08,CONFIRMED,2025-09-25T04:42:16.258Z
mg62mk3mfrvlw3,151120461,PROD397,6355.61,27,235.39,2025-10-17,CONFIRMED,2025-09-29T04:42:16.258Z
mg62mk3m98avjj,151120462,PROD398,5697.10,98,58.13,2025-10-03,DELIVERED,2025-09-23T04:42:16.258Z
mg62mk3m3wvx9d,151120463,PROD399,4293.84,3,1431.28,2025-10-22,PENDING,2025-09-19T04:42:16.258Z
mg62mk3mlfayx8,151120464,PROD400,7746.67,92,84.20,2025-10-30,DELIVERED,2025-09-20T04:42:16.258Z
mg62mk3meeylom,151120465,PROD401,2991.51,50,59.83,2025-10-05,CONFIRMED,2025-09-08T04:42:16.258Z
mg62mk3mwt6tsj,151120466,PROD402,3957.89,93,42.56,2025-10-20,DELIVERED,2025-09-27T04:42:16.258Z
mg62mk3mr0mcym,151120467,PROD403,9187.95,54,170.15,2025-10-03,CANCELLED,2025-09-21T04:42:16.258Z
mg62mk3m92jdp0,151120468,PROD404,2985.06,68,43.90,2025-10-23,CONFIRMED,2025-09-30T04:42:16.258Z
mg62mk3moi4uto,151120469,PROD405,9590.24,96,99.90,2025-10-18,CONFIRMED,2025-09-09T04:42:16.258Z
mg62mk3mci2omo,151120470,PROD406,4205.69,74,56.83,2025-10-16,CANCELLED,2025-09-13T04:42:16.258Z
mg62mk3mkdfxow,151120471,PROD407,788.82,73,10.81,2025-10-09,CONFIRMED,2025-09-09T04:42:16.258Z
mg62mk3m6myb1k,151120472,PROD408,4362.02,57,76.53,2025-10-19,CANCELLED,2025-09-03T04:42:16.258Z
mg62mk3mwsae8j,151120473,PROD409,153.27,53,2.89,2025-10-18,CONFIRMED,2025-09-24T04:42:16.258Z
mg62mk3mdp6hpr,151120474,PROD410,4286.36,54,79.38,2025-10-24,SHIPPED,2025-09-10T04:42:16.258Z
mg62mk3mf371qs,151120475,PROD411,1258.75,54,23.31,2025-10-03,CONFIRMED,2025-09-01T04:42:16.258Z
mg62mk3m3pi4vd,151120476,PROD412,8873.81,55,161.34,2025-10-23,SHIPPED,2025-09-08T04:42:16.258Z
mg62mk3m1ax8il,151120477,PROD413,9279.66,79,117.46,2025-10-13,PENDING,2025-09-15T04:42:16.258Z
mg62mk3movo22g,151120478,PROD414,8084.01,20,404.20,2025-10-21,CANCELLED,2025-09-25T04:42:16.258Z
mg62mk3ms3aqnn,151120479,PROD415,2152.27,50,43.05,2025-10-13,CONFIRMED,2025-09-19T04:42:16.258Z
mg62mk3msxvpv6,151120480,PROD416,5538.98,61,90.80,2025-10-08,CANCELLED,2025-09-06T04:42:16.258Z
mg62mk3mqhc20m,151120481,PROD417,4372.91,5,874.58,2025-10-09,CANCELLED,2025-09-14T04:42:16.258Z
mg62mk3m8ycy94,151120482,PROD418,7839.06,89,88.08,2025-10-30,CONFIRMED,2025-09-11T04:42:16.258Z
mg62mk3mhiaf0t,151120483,PROD419,1936.60,93,20.82,2025-10-27,PENDING,2025-09-12T04:42:16.258Z
mg62mk3mzto5tw,151120484,PROD420,3597.10,69,52.13,2025-10-25,PENDING,2025-09-13T04:42:16.258Z
mg62mk3mchw8lp,151120485,PROD421,6784.68,22,308.39,2025-10-06,CONFIRMED,2025-09-20T04:42:16.258Z
mg62mk3mw7wf1m,151120486,PROD422,6908.80,3,2302.93,2025-10-09,DELIVERED,2025-09-18T04:42:16.258Z
mg62mk3mab2hzf,151120487,PROD423,7339.84,94,78.08,2025-10-03,CANCELLED,2025-09-24T04:42:16.258Z
mg62mk3m23uitr,151120488,PROD424,3688.79,94,39.24,2025-10-19,DELIVERED,2025-09-20T04:42:16.258Z
mg62mk3mdh347h,151120489,PROD425,1970.61,30,65.69,2025-10-17,CONFIRMED,2025-09-02T04:42:16.258Z
mg62mk3mh03f3a,151120490,PROD426,7751.31,23,337.01,2025-10-06,CONFIRMED,2025-09-15T04:42:16.258Z
mg62mk3mjgjguk,151120491,PROD427,8353.83,33,253.15,2025-10-05,SHIPPED,2025-09-01T04:42:16.258Z
mg62mk3mvgplz7,151120492,PROD428,765.87,92,8.32,2025-10-19,CANCELLED,2025-09-17T04:42:16.258Z
mg62mk3mf8ac0l,151120493,PROD429,4805.81,35,137.31,2025-10-05,CANCELLED,2025-09-01T04:42:16.258Z
mg62mk3m8gt8d5,151120494,PROD430,1088.32,77,14.13,2025-10-07,CONFIRMED,2025-09-11T04:42:16.258Z
mg62mk3m12126o,151120495,PROD431,4018.55,47,85.50,2025-10-01,PENDING,2025-09-20T04:42:16.258Z
mg62mk3mz9b4xy,151120496,PROD432,9934.44,83,119.69,2025-10-07,CONFIRMED,2025-09-24T04:42:16.258Z
mg62mk3m4qxbwr,151120497,PROD433,5366.34,5,1073.27,2025-10-29,SHIPPED,2025-09-17T04:42:16.258Z
mg62mk3m5ijosg,151120498,PROD434,6336.78,8,792.10,2025-10-14,PENDING,2025-09-10T04:42:16.258Z
mg62mk3mdldii4,151120499,PROD435,4318.59,22,196.30,2025-10-10,CANCELLED,2025-09-01T04:42:16.258Z
mg62mk3mxnncwd,151120500,PROD436,2251.24,33,68.22,2025-10-27,SHIPPED,2025-09-20T04:42:16.258Z
mg62mk3mypgsqh,151120501,PROD437,2156.44,56,38.51,2025-10-10,CONFIRMED,2025-09-21T04:42:16.258Z
mg62mk3mmpkolz,151120502,PROD438,631.45,1,631.45,2025-10-27,CONFIRMED,2025-09-24T04:42:16.258Z
mg62mk3mi6txkb,151120503,PROD439,4807.09,76,63.25,2025-10-22,SHIPPED,2025-09-02T04:42:16.258Z
mg62mk3mus6wf0,151120504,PROD440,5968.91,100,59.69,2025-10-11,CANCELLED,2025-09-12T04:42:16.258Z
mg62mk3mahehom,151120505,PROD441,5799.77,93,62.36,2025-10-11,CONFIRMED,2025-09-29T04:42:16.258Z
mg62mk3m8comek,151120506,PROD442,9026.20,97,93.05,2025-10-29,CONFIRMED,2025-09-25T04:42:16.258Z
mg62mk3mg5tivq,151120507,PROD443,5608.74,45,124.64,2025-10-30,SHIPPED,2025-09-20T04:42:16.258Z
mg62mk3m1j5kv1,151120508,PROD444,4976.19,86,57.86,2025-10-06,CANCELLED,2025-09-30T04:42:16.258Z
mg62mk3mwyhgxz,151120509,PROD445,2661.53,14,190.11,2025-10-14,CONFIRMED,2025-09-24T04:42:16.258Z
mg62mk3mx9ukuj,151120510,PROD446,9917.61,88,112.70,2025-10-25,CONFIRMED,2025-09-20T04:42:16.258Z
mg62mk3mljukeg,151120511,PROD447,3195.60,87,36.73,2025-10-27,SHIPPED,2025-09-08T04:42:16.258Z
mg62mk3m3xytqy,151120512,PROD448,8753.15,79,110.80,2025-10-06,CANCELLED,2025-09-18T04:42:16.258Z
mg62mk3muppt4m,151120513,PROD449,2692.12,31,86.84,2025-10-12,SHIPPED,2025-09-30T04:42:16.258Z
mg62mk3mqf3pt4,151120514,PROD450,7507.70,25,300.31,2025-10-26,CANCELLED,2025-09-24T04:42:16.258Z
mg62mk3mswo8ta,151120515,PROD451,2625.82,55,47.74,2025-10-15,DELIVERED,2025-09-25T04:42:16.258Z
mg62mk3mr2gzh9,151120516,PROD452,5989.53,56,106.96,2025-10-04,PENDING,2025-09-11T04:42:16.258Z
mg62mk3mhki1xs,151120517,PROD453,3102.32,50,62.05,2025-10-11,CONFIRMED,2025-09-20T04:42:16.258Z
mg62mk3m0vl3sg,151120518,PROD454,937.93,37,25.35,2025-10-13,PENDING,2025-09-02T04:42:16.258Z
mg62mk3mgxnnos,151120519,PROD455,5122.81,78,65.68,2025-10-17,PENDING,2025-09-17T04:42:16.258Z
mg62mk3md3ajy2,151120520,PROD456,7026.30,33,212.92,2025-10-08,CONFIRMED,2025-09-28T04:42:16.258Z
mg62mk3mvk2s66,151120521,PROD457,2931.46,11,266.50,2025-10-04,CONFIRMED,2025-09-21T04:42:16.258Z
mg62mk3mcqbfym,151120522,PROD458,3160.48,27,117.05,2025-10-02,CANCELLED,2025-09-20T04:42:16.258Z
mg62mk3myb0caz,151120523,PROD459,9250.27,97,95.36,2025-10-12,PENDING,2025-09-17T04:42:16.258Z
mg62mk3m7iwyny,151120524,PROD460,4518.42,91,49.65,2025-10-18,CANCELLED,2025-09-02T04:42:16.258Z
mg62mk3maouun3,151120525,PROD461,5740.05,98,58.57,2025-10-19,PENDING,2025-09-13T04:42:16.258Z
mg62mk3msz5ji7,151120526,PROD462,331.98,16,20.75,2025-10-28,PENDING,2025-09-25T04:42:16.258Z
mg62mk3mldkf8t,151120527,PROD463,68.69,81,0.85,2025-10-22,CONFIRMED,2025-09-07T04:42:16.258Z
mg62mk3mh74a9r,151120528,PROD464,2383.23,11,216.66,2025-10-22,DELIVERED,2025-09-06T04:42:16.258Z
mg62mk3mobkl0i,151120529,PROD465,3210.54,86,37.33,2025-10-12,CANCELLED,2025-09-19T04:42:16.258Z
mg62mk3m92mxg2,151120530,PROD466,2859.55,34,84.10,2025-10-25,SHIPPED,2025-09-29T04:42:16.258Z
mg62mk3m4dtts8,151120531,PROD467,9233.84,47,196.46,2025-10-01,PENDING,2025-09-13T04:42:16.258Z
mg62mk3mhxuoum,151120532,PROD468,8230.10,65,126.62,2025-10-06,CONFIRMED,2025-09-30T04:42:16.258Z
mg62mk3mrdkqrd,151120533,PROD469,1192.70,23,51.86,2025-10-16,CANCELLED,2025-09-14T04:42:16.258Z
mg62mk3m9ue6ul,151120534,PROD470,7499.01,67,111.93,2025-10-20,CONFIRMED,2025-09-17T04:42:16.258Z
mg62mk3mvusdf2,151120535,PROD471,6922.17,66,104.88,2025-10-05,CONFIRMED,2025-09-14T04:42:16.258Z
mg62mk3ms5ctv4,151120536,PROD472,7352.33,18,408.46,2025-10-29,SHIPPED,2025-09-24T04:42:16.258Z
mg62mk3mzbuw98,151120537,PROD473,2222.08,58,38.31,2025-10-24,PENDING,2025-09-27T04:42:16.258Z
mg62mk3mgo0n5i,151120538,PROD474,539.20,97,5.56,2025-10-29,CONFIRMED,2025-09-22T04:42:16.258Z
mg62mk3mkx1hq8,151120539,PROD475,5015.39,33,151.98,2025-10-23,PENDING,2025-09-24T04:42:16.258Z
mg62mk3mthbaq9,151120540,PROD476,9587.80,81,118.37,2025-10-09,PENDING,2025-09-12T04:42:16.258Z
mg62mk3mdrky6z,151120541,PROD477,3162.16,66,47.91,2025-10-01,CANCELLED,2025-09-03T04:42:16.258Z
mg62mk3mmuzki9,151120542,PROD478,8827.17,29,304.39,2025-10-23,DELIVERED,2025-09-15T04:42:16.258Z
mg62mk3mxj41fx,151120543,PROD479,7763.43,83,93.54,2025-10-06,DELIVERED,2025-09-22T04:42:16.258Z
mg62mk3mr5oxz1,151120544,PROD480,3865.97,65,59.48,2025-10-13,SHIPPED,2025-09-05T04:42:16.258Z
mg62mk3m2vtitp,151120545,PROD481,4035.41,76,53.10,2025-10-30,CONFIRMED,2025-09-09T04:42:16.258Z
mg62mk3mxii4fg,151120546,PROD482,2356.10,73,32.28,2025-10-01,PENDING,2025-09-03T04:42:16.258Z
mg62mk3mm11shm,151120547,PROD483,1755.47,34,51.63,2025-10-26,CONFIRMED,2025-09-28T04:42:16.258Z
mg62mk3mc3co9f,151120548,PROD484,6538.35,24,272.43,2025-10-10,DELIVERED,2025-09-27T04:42:16.258Z
mg62mk3m60fxz7,151120549,PROD485,1281.55,2,640.77,2025-10-21,DELIVERED,2025-09-15T04:42:16.258Z
mg62mk3mh8blsc,151120550,PROD486,3587.04,54,66.43,2025-10-23,SHIPPED,2025-09-10T04:42:16.258Z
mg62mk3m51mxp3,151120551,PROD487,3446.47,8,430.81,2025-10-21,DELIVERED,2025-09-06T04:42:16.258Z
mg62mk3ma6zlnp,151120552,PROD488,1643.72,38,43.26,2025-10-28,SHIPPED,2025-09-20T04:42:16.258Z
mg62mk3micu6tq,151120553,PROD489,5860.82,12,488.40,2025-10-10,DELIVERED,2025-09-12T04:42:16.258Z
mg62mk3m6auf0c,151120554,PROD490,1870.13,90,20.78,2025-10-18,SHIPPED,2025-09-07T04:42:16.258Z
mg62mk3mifno27,151120555,PROD491,9998.17,77,129.85,2025-10-27,SHIPPED,2025-09-20T04:42:16.258Z
mg62mk3mqj4rf4,151120556,PROD492,5290.57,82,64.52,2025-10-21,CANCELLED,2025-09-14T04:42:16.258Z
